sku,title,description,price,retail_price,images,category,sub_category,brand,width,height,depth,location
4404176,Vintage Ole Wanscher for France & Søn Danish Modern Teak Coffee Table,"This stunner of a coffee table by Ole Wanscher for France &amp; Søn is such an iconic piece of Danish modern design, you&#x27;ll adore having it in your living room.",1025,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/c12cc03b-ca12-4aaa-b555-5952cb029c56/vintage-ole-wanscher-for-france-and-sn-danish-modern-teak-coffee-table-8672', 'https://chairish-prod.freetls.fastly.net/image/product/sized/f9638e36-85fb-466b-9dc0-c4e806f4b333/vintage-ole-wanscher-for-france-and-sn-danish-modern-teak-coffee-table-5088', 'https://chairish-prod.freetls.fastly.net/image/product/sized/932dc881-ef71-419e-9cfa-22d47b6f2dc7/vintage-ole-wanscher-for-france-and-sn-danish-modern-teak-coffee-table-5889', 'https://chairish-prod.freetls.fastly.net/image/product/sized/68ae73b7-1d55-4881-b139-3920e87689bf/vintage-ole-wanscher-for-france-and-sn-danish-modern-teak-coffee-table-8630', 'https://chairish-prod.freetls.fastly.net/image/product/sized/7de4a995-aeb0-4a62-a165-bc0afbd800ef/vintage-ole-wanscher-for-france-and-sn-danish-modern-teak-coffee-table-4365', 'https://chairish-prod.freetls.fastly.net/image/product/sized/b36b8121-140c-46ee-bb0a-6aec02048a5d/vintage-ole-wanscher-for-france-and-sn-danish-modern-teak-coffee-table-4824', 'https://chairish-prod.freetls.fastly.net/image/product/sized/a9fd7455-2042-4282-901c-74daee237824/vintage-ole-wanscher-for-france-and-sn-danish-modern-teak-coffee-table-5786', 'https://chairish-prod.freetls.fastly.net/image/product/sized/c9a995a6-1a8a-475c-9aa9-0fd728a49087/vintage-ole-wanscher-for-france-and-sn-danish-modern-teak-coffee-table-5556', 'https://chairish-prod.freetls.fastly.net/image/product/sized/357cc6b8-dd15-4b2b-aa3d-74aaa1fe2e46/vintage-ole-wanscher-for-france-and-sn-danish-modern-teak-coffee-table-1859', 'https://chairish-prod.freetls.fastly.net/image/product/sized/3f1da166-db56-47a7-a271-322a967f6907/vintage-ole-wanscher-for-france-and-sn-danish-modern-teak-coffee-table-6959', 'https://chairish-prod.freetls.fastly.net/image/product/sized/0ac2661e-d610-4117-a0fc-b4f8ec0ee580/vintage-ole-wanscher-for-france-and-sn-danish-modern-teak-coffee-table-2084', 'https://chairish-prod.freetls.fastly.net/image/product/sized/6963c5ec-f40a-4e25-98cb-70c7b8f42a71/vintage-ole-wanscher-for-france-and-sn-danish-modern-teak-coffee-table-4426', 'https://chairish-prod.freetls.fastly.net/image/product/sized/c12cc03b-ca12-4aaa-b555-5952cb029c56/vintage-ole-wanscher-for-france-and-sn-danish-modern-teak-coffee-table-8672']",Furniture,Tables,France & Sons,59,20,23,"Richmond, CA"
4234809,Vintage Cow Horn Ashtray Lamp,"Perfect for a Gentleman&#x27;s or Gentlewoman&#x27;s study, this vintage horn ashtray desk lamp just needs the right shade to further enhance it&#x27;s rustic and traditional appeal.",550,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/1890d386-1d37-43b5-96d2-b25d525f2a04/vintage-cow-horn-ashtray-lamp-7778', 'https://chairish-prod.freetls.fastly.net/image/product/sized/e3d6da69-6835-4683-aa8c-314c7fd51452/vintage-cow-horn-ashtray-lamp-3884', 'https://chairish-prod.freetls.fastly.net/image/product/sized/84125d9d-81c9-417e-9aff-f63c2e1062ca/vintage-cow-horn-ashtray-lamp-8854', 'https://chairish-prod.freetls.fastly.net/image/product/sized/91e92688-ff97-449a-a5de-9ef1ed050f4a/vintage-cow-horn-ashtray-lamp-2412', 'https://chairish-prod.freetls.fastly.net/image/product/sized/337bed2e-b658-45d0-a64f-29125a44d306/vintage-cow-horn-ashtray-lamp-7601', 'https://chairish-prod.freetls.fastly.net/image/product/sized/d176efa8-82f9-4de2-8f58-fd20f84112b1/vintage-cow-horn-ashtray-lamp-2305', 'https://chairish-prod.freetls.fastly.net/image/product/sized/1890d386-1d37-43b5-96d2-b25d525f2a04/vintage-cow-horn-ashtray-lamp-7778']",Lighting,Lamps,,12,10,7,"Richmond, CA"
4814923,1960s Vintage Yellow Mod 5-Arm Chandelier,"This sunny yellow chandelier is certain to warm up your space. Perfect for a mod setting a playful mid-century modern space or decor with lots of pop art. There are so many ways to style it It&#x27;s sure to remain a perennial classic in your home for years to come.

43.5 oz

11.25&quot;H fixture itself not including the chain",250,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/ed2ad361-151f-47f2-84be-92a4b82c6544/1960s-vintage-yellow-mod-5-arm-chandelier-0622', 'https://chairish-prod.freetls.fastly.net/image/product/sized/b8466fa2-8580-4967-948b-4fa15c3febff/1960s-vintage-yellow-mod-5-arm-chandelier-5595', 'https://chairish-prod.freetls.fastly.net/image/product/sized/e0275d73-4f46-40b7-b700-10fadb672016/1960s-vintage-yellow-mod-5-arm-chandelier-8238', 'https://chairish-prod.freetls.fastly.net/image/product/sized/01617a83-5d54-4377-9647-e8037a6241e0/1960s-vintage-yellow-mod-5-arm-chandelier-1937', 'https://chairish-prod.freetls.fastly.net/image/product/sized/e0f3da78-c8c8-454c-b529-6151fdd5118b/1960s-vintage-yellow-mod-5-arm-chandelier-5525', 'https://chairish-prod.freetls.fastly.net/image/product/sized/ed2ad361-151f-47f2-84be-92a4b82c6544/1960s-vintage-yellow-mod-5-arm-chandelier-0622']",Lighting,Chandeliers & Pendants,,17,28,17,"Richmond, CA"
4863207,Mid 20th Century Snow Covered Hillside Landscape Painting,"Whispy brush strokes give an ethereal quality to a snow-covered, pine-dotted mountainside at dusk.  Are we seeing it through snow flurries or snow-fogged goggles?  This painting is the perfect small accent piece for your rustic ski lodge or cabin in Tahoe, Park City, or Aspen.  Or put it in your home to bring you wintery joy all year round.

8.7 oz",78,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/c45fbfe6-dd89-4d63-84e8-12cc88b8ef1d/mid-20th-century-snow-covered-hillside-landscape-painting-0654', 'https://chairish-prod.freetls.fastly.net/image/product/sized/6cf2080c-7af3-4dbf-9669-6680db128867/mid-20th-century-snow-covered-hillside-landscape-painting-1223', 'https://chairish-prod.freetls.fastly.net/image/product/sized/d6391776-c71b-4f22-a5cd-97ebd154432a/mid-20th-century-snow-covered-hillside-landscape-painting-3547', 'https://chairish-prod.freetls.fastly.net/image/product/sized/c45fbfe6-dd89-4d63-84e8-12cc88b8ef1d/mid-20th-century-snow-covered-hillside-landscape-painting-0654']",Fine Art,Paintings,,11,14,0,"Richmond, CA"
12789381,Vintage Federal Style Side Tables With X Base - a Pair,"This stately pair of end tables may be in need of some restoration love, but they are well worth the extra effort. With delicate silhouettes, a classic x base, contrasting wood inlay around the drawer faces, they&#x27;re sure to give your space that traditional umph you&#x27;re searching for. As a bonus, they&#x27;re actually finished on the back, making them suitable for any room configuration including those where whatever seating you plan to have these tables flanking is in the middle of the room rather than against a wall.

Number of drawers (casepiece): 2
Number of shelves (casepiece): 0

ITEM DIMENSIONS (in inches)
Width: 14.5
Depth: 21.2
Height or Length: 27

SHIPPING DIMENSIONS (in inches)
Shipping Width: 30
Shipping Depth: 21.2
Shipping Height or Length: 27

40 lb

Number of Items in Set: 1
Number of Separate Pieces or Parts: 2",550,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/4b9ed376-c2ed-47ea-a8e7-8a36a957e222/vintage-federal-style-side-tables-with-x-base-a-pair-6157', 'https://chairish-prod.freetls.fastly.net/image/product/sized/e3b6d334-7e77-4abd-9d0b-722137887a65/vintage-federal-style-side-tables-with-x-base-a-pair-4020', 'https://chairish-prod.freetls.fastly.net/image/product/sized/153fd2bf-0930-4af9-baac-40177fe52bc7/vintage-federal-style-side-tables-with-x-base-a-pair-0184', 'https://chairish-prod.freetls.fastly.net/image/product/sized/9302b8df-1984-4650-8e51-867c1a9eac6d/vintage-federal-style-side-tables-with-x-base-a-pair-0527', 'https://chairish-prod.freetls.fastly.net/image/product/sized/bf061a50-9207-4048-99cd-1d7360013447/vintage-federal-style-side-tables-with-x-base-a-pair-1513', 'https://chairish-prod.freetls.fastly.net/image/product/sized/02a4d3e2-acfd-46e7-8102-e8144f6c8121/vintage-federal-style-side-tables-with-x-base-a-pair-1689', 'https://chairish-prod.freetls.fastly.net/image/product/sized/f8c8ecb6-5bc6-44fa-bc92-89dd8b5c074b/vintage-federal-style-side-tables-with-x-base-a-pair-7120', 'https://chairish-prod.freetls.fastly.net/image/product/sized/c526e19e-79d8-4aa8-843b-e25da14d60a1/vintage-federal-style-side-tables-with-x-base-a-pair-8183', 'https://chairish-prod.freetls.fastly.net/image/product/sized/40f7c8f2-f035-452d-91c7-605a10ef3e43/vintage-federal-style-side-tables-with-x-base-a-pair-1848', 'https://chairish-prod.freetls.fastly.net/image/product/sized/2e5fa453-9109-4351-9db7-e6035674584e/vintage-federal-style-side-tables-with-x-base-a-pair-4119', 'https://chairish-prod.freetls.fastly.net/image/product/sized/4b9ed376-c2ed-47ea-a8e7-8a36a957e222/vintage-federal-style-side-tables-with-x-base-a-pair-6157']",Furniture,Tables,,14,27,21,"Richmond, CA"
12784588,Vintage Petite Danish Teak Chest of Drawers,"This simple danish modern chest of drawers in teak features really interesting larger round drawer pulls, a plinth base, and a depth of color in a vivid umber brown that we just know you&#x27;ll adore.

Number of drawers (casepiece): 4

ITEM DIMENSIONS (in inches)
Width: 27.6
Depth: 15.75
Height or Length: 29.2

SHIPPING DIMENSIONS (in inches)
Shipping Width: 27.6
Shipping Depth: 15.75
Shipping Height or Length: 29.2

55.2 lb

Number of Items in Set: 1
Number of Separate Pieces or Parts: 1",625,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/131c8185-f759-4a3a-b14f-e9ad2ead10c0/vintage-petite-danish-teak-chest-of-drawers-3148', 'https://chairish-prod.freetls.fastly.net/image/product/sized/648de9f2-7028-4064-99c7-fc4db056fc21/vintage-petite-danish-teak-chest-of-drawers-4582', 'https://chairish-prod.freetls.fastly.net/image/product/sized/e64ff40e-4cfa-48b1-9f04-591d94fe4f5b/vintage-petite-danish-teak-chest-of-drawers-0351', 'https://chairish-prod.freetls.fastly.net/image/product/sized/0f0d64f7-027a-459d-ab34-4c46c179c5b9/vintage-petite-danish-teak-chest-of-drawers-2909', 'https://chairish-prod.freetls.fastly.net/image/product/sized/2a4d3fc4-ce2b-4fda-8dd2-5916c2c70166/vintage-petite-danish-teak-chest-of-drawers-3427', 'https://chairish-prod.freetls.fastly.net/image/product/sized/25b7ecb3-f5c9-4265-ad1e-7befbe57802d/vintage-petite-danish-teak-chest-of-drawers-1400', 'https://chairish-prod.freetls.fastly.net/image/product/sized/b331ecb2-0c68-4721-a186-37ada1fbd5e5/vintage-petite-danish-teak-chest-of-drawers-9709', 'https://chairish-prod.freetls.fastly.net/image/product/sized/131c8185-f759-4a3a-b14f-e9ad2ead10c0/vintage-petite-danish-teak-chest-of-drawers-3148']",Furniture,Casegoods & Storage,,27,29,15,"Richmond, CA"
4693381,Vintage Upholstered Red Velvet With Black Frame Twin Sized Headboard,This luxurious red velvet Rococo revival headboard has had the ornate frame painted in a matte black. It&#x27;s got some amazing modern  goth moody maximalist vibes.,550,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/95e1e217-e019-4ff2-af87-7e96dee78854/vintage-upholstered-red-velvet-with-black-frame-twin-sized-headboard-9090', 'https://chairish-prod.freetls.fastly.net/image/product/sized/5e9c66a5-a556-4d3c-a735-42a4d2bb253d/vintage-upholstered-red-velvet-with-black-frame-twin-sized-headboard-7551', 'https://chairish-prod.freetls.fastly.net/image/product/sized/82bfa944-eea4-41c5-b2f6-4922cab074f2/vintage-upholstered-red-velvet-with-black-frame-twin-sized-headboard-1844', 'https://chairish-prod.freetls.fastly.net/image/product/sized/8600bd58-8803-4162-b7dc-f30131163a82/vintage-upholstered-red-velvet-with-black-frame-twin-sized-headboard-7220', 'https://chairish-prod.freetls.fastly.net/image/product/sized/c3ebd94c-32ae-4d75-93d4-b42fe3d24558/vintage-upholstered-red-velvet-with-black-frame-twin-sized-headboard-8830', 'https://chairish-prod.freetls.fastly.net/image/product/sized/0581f6fe-3d03-4145-a749-79c8eaf5a888/vintage-upholstered-red-velvet-with-black-frame-twin-sized-headboard-7968', 'https://chairish-prod.freetls.fastly.net/image/product/sized/af61e52b-3450-4676-9a0b-a12d605cc8f5/vintage-upholstered-red-velvet-with-black-frame-twin-sized-headboard-8537', 'https://chairish-prod.freetls.fastly.net/image/product/sized/22e9f0e2-a613-4c23-8e7e-41193cba1f14/vintage-upholstered-red-velvet-with-black-frame-twin-sized-headboard-2948', 'https://chairish-prod.freetls.fastly.net/image/product/sized/95e1e217-e019-4ff2-af87-7e96dee78854/vintage-upholstered-red-velvet-with-black-frame-twin-sized-headboard-9090']",Furniture,Beds,,38,48,4,"Richmond, CA"
4814938,Vintage Modern Brass Framed Beveled Mirror,"This fantastic modern mirror features a simple, brass plated frame and pleasing beveled edge around the outside.  It&#x27;s a standout classic from the 80s and 90s era of memphis modern and art deco revival that is a modern style chameleon.  Use it in many different decor styles, it&#x27;s certainly well suited to go into many a modern decor schemes.  Make it yours today!

22 lbs",250,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/c439c360-37c4-4df3-863d-7d35fdeba605/vintage-modern-brass-framed-beveled-mirror-0248', 'https://chairish-prod.freetls.fastly.net/image/product/sized/611ef23b-f424-4b1b-96e3-0069d22bade9/vintage-modern-brass-framed-beveled-mirror-8124', 'https://chairish-prod.freetls.fastly.net/image/product/sized/8760538c-38a0-4b7e-a565-d9ddd314b7ef/vintage-modern-brass-framed-beveled-mirror-9738', 'https://chairish-prod.freetls.fastly.net/image/product/sized/c439c360-37c4-4df3-863d-7d35fdeba605/vintage-modern-brass-framed-beveled-mirror-0248']",Decor,Room Accents & Accessories,,31,37,1,"Richmond, CA"
4818858,Vintage Rustic Blue Gris Pottery Stoneware Lamp,"This stoneware jar lamp would be an ideal addition to to a rustic, masculine, or nautical space or a child&#x27;s room. With a gorgeous medium blue with classic terra cotta color peeking out at the bottom, this lamp is an easy fit into contemporary decor.  Whether you dress it up with a plain white drum shade, an empire shade, or something patterned like a nice plaid or gingham, it&#x27;s sure to look great in your space.

11.45 at top of pot / bottom of neck

19 lbs",195,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/48227e52-7adc-494a-b462-c26fbf8ed732/vintage-rustic-blue-gris-pottery-stoneware-lamp-1820', 'https://chairish-prod.freetls.fastly.net/image/product/sized/a8ecf0aa-85ed-4ea2-8586-d6b832637c48/vintage-rustic-blue-gris-pottery-stoneware-lamp-9238', 'https://chairish-prod.freetls.fastly.net/image/product/sized/212f78ea-4ab9-441e-a297-bbbf81678dcb/vintage-rustic-blue-gris-pottery-stoneware-lamp-0874', 'https://chairish-prod.freetls.fastly.net/image/product/sized/fd0b5cc1-5432-462f-8fc5-d0840744c1c6/vintage-rustic-blue-gris-pottery-stoneware-lamp-7866', 'https://chairish-prod.freetls.fastly.net/image/product/sized/ad87d620-8079-44c0-ab04-1fcf594a2eb6/vintage-rustic-blue-gris-pottery-stoneware-lamp-4383', 'https://chairish-prod.freetls.fastly.net/image/product/sized/79825580-062a-4688-8c10-9f1644161bae/vintage-rustic-blue-gris-pottery-stoneware-lamp-1018', 'https://chairish-prod.freetls.fastly.net/image/product/sized/69e5b98d-2e98-44f3-8875-2921dd779fb4/vintage-rustic-blue-gris-pottery-stoneware-lamp-4195', 'https://chairish-prod.freetls.fastly.net/image/product/sized/54bd0e81-7dfa-4f1a-8ad3-3317e3808fba/vintage-rustic-blue-gris-pottery-stoneware-lamp-4539', 'https://chairish-prod.freetls.fastly.net/image/product/sized/48227e52-7adc-494a-b462-c26fbf8ed732/vintage-rustic-blue-gris-pottery-stoneware-lamp-1820']",Lighting,Lamps,,9,14,9,"Richmond, CA"
6422670,Antique Round Victorian Foyer Table,"This Victorian era foyer table with tripod legs in a deep brown stain has traditional elegance written all over it. Whether you decide to use it in the hall, as a small sitting table, or in a breakfast nook, we&#x27;re confident it will be an excellent addition to your decor.

ITEM DIMENSIONS (in inches)
Width: 30
Depth: 30
Height or Length: 30.25

SHIPPING DIMENSIONS (in inches)
Shipping Width: 30
Shipping Depth: 30
Shipping Height or Length: 30.25

19 lb

Number of Items in Set: 1
Number of Separate Pieces or Parts: 1",565,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/f2dff27d-9c20-4f57-9fd7-f0d2284ebd76/antique-round-victorian-foyer-table-6322', 'https://chairish-prod.freetls.fastly.net/image/product/sized/7660a714-86b8-4d29-adb9-43b76c5ca3d3/antique-round-victorian-foyer-table-0081', 'https://chairish-prod.freetls.fastly.net/image/product/sized/72475d35-742e-4863-92a5-d86893969d85/antique-round-victorian-foyer-table-4061', 'https://chairish-prod.freetls.fastly.net/image/product/sized/afd7cb11-562d-46bc-ac21-9e18b6f3557c/antique-round-victorian-foyer-table-2623', 'https://chairish-prod.freetls.fastly.net/image/product/sized/1c4ad4e6-f912-4d22-801a-2374ee1b09c1/antique-round-victorian-foyer-table-1577', 'https://chairish-prod.freetls.fastly.net/image/product/sized/39799a56-2ac3-4304-8b14-33bfab5fbbd3/antique-round-victorian-foyer-table-1490', 'https://chairish-prod.freetls.fastly.net/image/product/sized/6fb4ee67-1620-40d2-819a-ff40d865d3aa/antique-round-victorian-foyer-table-7961', 'https://chairish-prod.freetls.fastly.net/image/product/sized/6f3f828a-3f03-46d8-9dab-835c3b690ca3/antique-round-victorian-foyer-table-6999', 'https://chairish-prod.freetls.fastly.net/image/product/sized/b1589274-b8e7-45d6-8ca8-41f8283c8c70/antique-round-victorian-foyer-table-4016', 'https://chairish-prod.freetls.fastly.net/image/product/sized/2a2cb1d3-7134-47a3-9ee5-16b36be679ae/antique-round-victorian-foyer-table-7598', 'https://chairish-prod.freetls.fastly.net/image/product/sized/885d7fd0-2de8-4e15-a973-fb07ca41866b/antique-round-victorian-foyer-table-8133', 'https://chairish-prod.freetls.fastly.net/image/product/sized/f2dff27d-9c20-4f57-9fd7-f0d2284ebd76/antique-round-victorian-foyer-table-6322']",Furniture,Tables,,30,30,30,"Richmond, CA"
11058183,Vintage Botanical Fruit and Flower Motif Painted Top Occasional Table,"This dreamy botanical motif table is oh so regal in all its floral and fruit motif splendor. Seriously, we just can&#x27;t get enough of this lovely. Can&#x27;t you just see it with a marvelous still-life painting or a toleware lamp? The design possibilities are invigorating.

ITEM DIMENSIONS (in inches)
Width: 26.25
Depth: 20.5
Height or Length: 27.25

SHIPPING DIMENSIONS (in inches)
Shipping Width: 
Shipping Depth: 
Shipping Height or Length: 

18 lb

Number of Items in Set: 1
Number of Separate Pieces or Parts: 1",375,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/28e71b7f-3209-4202-aab2-686a401ceedd/vintage-botanical-fruit-and-flower-motif-painted-top-occasional-table-8870', 'https://chairish-prod.freetls.fastly.net/image/product/sized/cc0a270b-3756-462d-9dc5-f7ecda5fd047/vintage-botanical-fruit-and-flower-motif-painted-top-occasional-table-0598', 'https://chairish-prod.freetls.fastly.net/image/product/sized/2b744a5e-4818-450a-b7bb-fab827c0deb4/vintage-botanical-fruit-and-flower-motif-painted-top-occasional-table-9394', 'https://chairish-prod.freetls.fastly.net/image/product/sized/664db5df-afa0-461d-b3aa-4f33747d1338/vintage-botanical-fruit-and-flower-motif-painted-top-occasional-table-6666', 'https://chairish-prod.freetls.fastly.net/image/product/sized/7e587316-53b8-4d48-8772-f684474f50ed/vintage-botanical-fruit-and-flower-motif-painted-top-occasional-table-4990', 'https://chairish-prod.freetls.fastly.net/image/product/sized/731ff3a2-8c9b-4e63-8bff-1144d391503a/vintage-botanical-fruit-and-flower-motif-painted-top-occasional-table-6711', 'https://chairish-prod.freetls.fastly.net/image/product/sized/27e57392-6b68-4a86-adcc-697f524d7496/vintage-botanical-fruit-and-flower-motif-painted-top-occasional-table-2538', 'https://chairish-prod.freetls.fastly.net/image/product/sized/c4287672-5cf7-448a-b4f6-402696d26e79/vintage-botanical-fruit-and-flower-motif-painted-top-occasional-table-5964', 'https://chairish-prod.freetls.fastly.net/image/product/sized/f8e9e22b-b1ce-49f3-ae49-97fd8b3f32eb/vintage-botanical-fruit-and-flower-motif-painted-top-occasional-table-2512', 'https://chairish-prod.freetls.fastly.net/image/product/sized/8ffa94ea-e07f-4c15-a579-e0f5efe873e7/vintage-botanical-fruit-and-flower-motif-painted-top-occasional-table-1813', 'https://chairish-prod.freetls.fastly.net/image/product/sized/af8291bc-4d30-4483-abd2-84352934dcba/vintage-botanical-fruit-and-flower-motif-painted-top-occasional-table-4333', 'https://chairish-prod.freetls.fastly.net/image/product/sized/28e71b7f-3209-4202-aab2-686a401ceedd/vintage-botanical-fruit-and-flower-motif-painted-top-occasional-table-8870']",Furniture,Tables,,26,27,20,"Richmond, CA"
11024534,Antique Classic Secretary Desk With Bookcase Base,"This classic vintage or antique secretary desk is the perfect piece for your space-saving design conscious needs. With a small bookcase built into the bottom, a lower profile so it can tuck into a nook or be styled with art above it, and a stunning traditional color combo of dark brown finished wood with a green felt writing surface, it ticks all the boxes on the list.
13&quot;D when Desk portion is upright and closed
27&quot;D with Desk portion down and open
Table Knee Clearance: 28.25&quot;H

ITEM DIMENSIONS (in 
Width: 29
Depth: 13
Height or Length: 47.25

SHIPPING DIMENSIONS
Shipping Width: 29
Shipping Depth: 13
Shipping Height or Length: 47.25

45.8 lb

Number of Items in Set: 1
Number of Separate Pieces or Parts: 1",450,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/ac297c1d-bc16-4c9d-a3fe-37d877e71ca1/antique-classic-secretary-desk-with-bookcase-base-8983', 'https://chairish-prod.freetls.fastly.net/image/product/sized/1628f2e3-9de3-4475-be40-578dd9ec22a9/antique-classic-secretary-desk-with-bookcase-base-2009', 'https://chairish-prod.freetls.fastly.net/image/product/sized/80baf7ca-d32d-49f9-bbb6-daf47d7975fd/antique-classic-secretary-desk-with-bookcase-base-5822', 'https://chairish-prod.freetls.fastly.net/image/product/sized/ae2db3ec-c6db-46dc-9e33-02c3d942b654/antique-classic-secretary-desk-with-bookcase-base-4456', 'https://chairish-prod.freetls.fastly.net/image/product/sized/29573a9e-96b4-4df1-8d1c-eeaee9e9a0f7/antique-classic-secretary-desk-with-bookcase-base-0942', 'https://chairish-prod.freetls.fastly.net/image/product/sized/aadce8f6-0c92-4f03-9386-78b03bdfa18a/antique-classic-secretary-desk-with-bookcase-base-7324', 'https://chairish-prod.freetls.fastly.net/image/product/sized/be4077eb-85e6-4cb2-808a-87cd3e8117f9/antique-classic-secretary-desk-with-bookcase-base-8803', 'https://chairish-prod.freetls.fastly.net/image/product/sized/52f3b9f7-0aa5-4677-8439-e87b32c3420e/antique-classic-secretary-desk-with-bookcase-base-1897', 'https://chairish-prod.freetls.fastly.net/image/product/sized/6054a323-3b99-4363-b62b-51a334762480/antique-classic-secretary-desk-with-bookcase-base-0312', 'https://chairish-prod.freetls.fastly.net/image/product/sized/95ef4471-2bde-41aa-bf04-40afd494bf7d/antique-classic-secretary-desk-with-bookcase-base-3650', 'https://chairish-prod.freetls.fastly.net/image/product/sized/09f54bce-b723-4345-b6e6-435d82fb4b09/antique-classic-secretary-desk-with-bookcase-base-2474', 'https://chairish-prod.freetls.fastly.net/image/product/sized/ac297c1d-bc16-4c9d-a3fe-37d877e71ca1/antique-classic-secretary-desk-with-bookcase-base-8983']",Furniture,Tables,,29,47,13,"Richmond, CA"
5086123,Vintage Lexington French Provincial Spindle Twin Headboard,"The higher level of quality in artistry displayed by Lexington furniture really shows in this elegant, delicate, and curvaceous French provincial twin headboard. Really, we don&#x27;t need to tell you that. Just look at it! It sells itself.",625,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/6ad034ae-1886-4290-b3cb-55f6914f3040/vintage-lexington-french-provincial-spindle-twin-headboard-3017', 'https://chairish-prod.freetls.fastly.net/image/product/sized/e1eb4e91-b175-4587-8f6f-5389498be6bf/vintage-lexington-french-provincial-spindle-twin-headboard-8944', 'https://chairish-prod.freetls.fastly.net/image/product/sized/874ee538-e36e-4e1d-8f1d-4a149a3f3947/vintage-lexington-french-provincial-spindle-twin-headboard-5676', 'https://chairish-prod.freetls.fastly.net/image/product/sized/4e809906-fd91-4336-af43-f436ec237efe/vintage-lexington-french-provincial-spindle-twin-headboard-6994', 'https://chairish-prod.freetls.fastly.net/image/product/sized/8a088b9e-e4f5-49e8-8448-0ad3351f2638/vintage-lexington-french-provincial-spindle-twin-headboard-0677', 'https://chairish-prod.freetls.fastly.net/image/product/sized/5639b707-bd7e-4642-9254-999191b5ef5c/vintage-lexington-french-provincial-spindle-twin-headboard-9194', 'https://chairish-prod.freetls.fastly.net/image/product/sized/6ad034ae-1886-4290-b3cb-55f6914f3040/vintage-lexington-french-provincial-spindle-twin-headboard-3017']",Furniture,Beds,,43,49,1,"Richmond, CA"
9050075,Vintage Faux Bamboo Cheval Mirror in Off White in the Style of Henry Link Bali Hai,"This stunning faux bamboo full length floor cheval mirror is attributed to Thomasville&#x27;s Allegro line. Complete your coastal, boho chic, or grandmillenial dreams with this wonderful vintage statement piece.

32 lb",750,,"['https://chairish-prod.freetls.fastly.net/image/product/sized/23847a55-2803-4b6d-b66c-4024a1c97d82/vintage-faux-bamboo-cheval-mirror-in-off-white-in-the-style-of-henry-link-bali-hai-2982', 'https://chairish-prod.freetls.fastly.net/image/product/sized/8e86fb74-aa74-4406-8612-3ba3b4787e98/vintage-faux-bamboo-cheval-mirror-in-off-white-in-the-style-of-henry-link-bali-hai-9579', 'https://chairish-prod.freetls.fastly.net/image/product/sized/2fd55b51-0b06-4661-ad00-002fd356f1f9/vintage-faux-bamboo-cheval-mirror-in-off-white-in-the-style-of-henry-link-bali-hai-5697', 'https://chairish-prod.freetls.fastly.net/image/product/sized/00acd45a-2c19-482c-b7d9-0ff4e3827b20/vintage-faux-bamboo-cheval-mirror-in-off-white-in-the-style-of-henry-link-bali-hai-1822', 'https://chairish-prod.freetls.fastly.net/image/product/sized/687dd29d-2de0-4229-8f95-4f31b61eadde/vintage-faux-bamboo-cheval-mirror-in-off-white-in-the-style-of-henry-link-bali-hai-8584', 'https://chairish-prod.freetls.fastly.net/image/product/sized/61d957af-e10a-43ff-9789-d353f33e4445/vintage-faux-bamboo-cheval-mirror-in-off-white-in-the-style-of-henry-link-bali-hai-6599', 'https://chairish-prod.freetls.fastly.net/image/product/sized/e470da07-77af-4bb5-9241-5f7275be51f2/vintage-faux-bamboo-cheval-mirror-in-off-white-in-the-style-of-henry-link-bali-hai-0887', 'https://chairish-prod.freetls.fastly.net/image/product/sized/2dadeb7b-b4e3-47b1-a66c-791f91d4b3cf/vintage-faux-bamboo-cheval-mirror-in-off-white-in-the-style-of-henry-link-bali-hai-8666', 'https://chairish-prod.freetls.fastly.net/image/product/sized/23847a55-2803-4b6d-b66c-4024a1c97d82/vintage-faux-bamboo-cheval-mirror-in-off-white-in-the-style-of-henry-link-bali-hai-2982']",Decor,Room Accents & Accessories,,24,62,21,"Richmond, CA"
